,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
10622,1,30.5,0,0.0,16,374.5,0.029411765,0.03627451,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,True,False
3195,6,32.5,2,62.5,80,1190.418903,0.005714286,0.027420635,7.530107143,0.8,May,2,2,1,4,Returning_Visitor,False,False
10120,3,72.0,0,0.0,12,871.5,0.015384615,,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
5887,0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
10997,1,6.0,0,0.0,7,212.0,0.0,,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
6110,0,0.0,2,101.7,42,1892.198319,0.0,,153.5776975,0.0,Aug,2,2,1,1,Returning_Visitor,False,True
842,5,55.5,0,0.0,63,1656.316667,0.004166667,0.015989583,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
10128,1,3.0,0,0.0,10,577.1666667,0.0,,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
50,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Feb,1,1,3,4,Returning_Visitor,True,False
4093,3,131.0,0,0.0,8,117.6666667,0.0,,0.0,0.0,May,1,1,4,5,New_Visitor,True,False
7106,8,134.3733333,3,256.75,40,1773.610152,0.004255319,0.008355899,13.49047237,0.0,Nov,1,1,8,2,Returning_Visitor,True,True
8347,0,0.0,0,0.0,8,721.4166667,0.0,,0.0,0.0,Nov,2,5,3,8,New_Visitor,True,False
11919,0,0.0,0,0.0,4,790.0,0.0,0.05,0.0,0.0,Nov,8,1,4,3,Returning_Visitor,True,False
3516,1,37.0,0,0.0,30,1584.3,0.0,0.01547619,3.356892857,0.0,May,3,2,9,4,Returning_Visitor,True,False
4782,0,0.0,0,0.0,8,139.0,0.0,,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
1340,1,0.0,0,0.0,4,31.0,0.0,0.05,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,True,False
641,17,754.1095238,2,77.0,31,1021.619336,0.004545455,0.026479076,2.08053355,0.0,Mar,1,1,3,2,Returning_Visitor,False,True
1310,2,18.33333333,0,0.0,36,1387.606061,0.005263158,,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,True,False
137,0,0.0,0,0.0,3,25.0,0.0,0.066666667,0.0,0.0,Feb,2,4,1,5,Returning_Visitor,False,False
7775,6,70.58,0,0.0,15,296.58,0.0,0.028571429,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
7581,5,247.1,0,0.0,8,1188.2,0.0,,0.0,0.0,Oct,1,8,8,1,Returning_Visitor,True,False
10090,2,104.0,1,136.5,12,977.5333333,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
8770,15,290.2934078,2,302.0,49,2011.513765,0.020689655,0.024273772,10.74211393,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
875,0,0.0,0,0.0,6,64.0,0.1,0.133333333,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
3030,0,0.0,0,0.0,20,1066.166667,0.005,0.006428571,0.0,0.8,May,2,4,4,2,Returning_Visitor,False,False
3220,6,111.0,0,0.0,13,522.0,0.0,0.011111111,36.65444444,0.0,May,2,2,2,2,New_Visitor,False,True
8307,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,False
6667,2,16.2,0,0.0,4,60.6,0.025,0.075,0.0,0.0,Sep,2,4,1,3,Returning_Visitor,False,True
9062,0,0.0,0,0.0,17,2641.416667,0.017647059,0.04,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
2005,0,0.0,0,0.0,7,87.71428571,0.042857143,0.089285714,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
11989,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
6890,3,10.0,0,0.0,2,8.0,0.0,0.033333333,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,True
10411,0,0.0,0,0.0,74,2719.734091,0.008108108,0.024324324,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,False
9385,0,0.0,0,0.0,9,740.1666667,0.0,0.014285714,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
5130,5,130.3333333,1,68.0,57,2660.245238,0.000847458,,59.1244678,0.0,May,1,1,6,4,Returning_Visitor,False,False
2497,1,337.0,1,39.0,16,630.5,0.0,0.00625,28.794,0.0,May,3,2,1,11,Returning_Visitor,True,True
7435,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False
6300,3,80.6,0,0.0,37,936.4166667,0.0,,0.0,0.0,Jul,1,1,4,2,Returning_Visitor,True,False
8373,1,2.0,0,0.0,16,323.2333333,0.0,0.013333333,0.0,0.0,Dec,3,2,8,8,Returning_Visitor,False,False
4270,0,0.0,0,0.0,3,283.0,0.066666667,0.133333333,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
5460,3,152.6,0,0.0,28,608.8833333,0.009375,,19.82770888,0.0,Jul,2,2,7,13,Returning_Visitor,False,True
7599,4,206.6,0,0.0,6,282.8,0.025,0.025,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
303,0,0.0,0,0.0,35,835.0666667,0.012571429,,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
10483,0,0.0,0,0.0,41,451.7142857,0.007692308,0.018376068,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,False,False
246,0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
5487,0,0.0,0,0.0,1,0.0,0.1,0.2,0.0,0.0,Jul,2,2,2,5,New_Visitor,True,False
1883,2,21.0,0,0.0,34,2600.258333,0.011111111,,9.938399233,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
7782,2,109.8,0,0.0,55,1988.931429,0.007272727,,5.79089525,0.0,Jul,1,1,1,2,Returning_Visitor,False,False
12047,0,0.0,0,0.0,51,874.4047619,0.008,,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
4230,9,299.6333333,4,56.0,35,1386.633333,0.01025641,0.014871795,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
1650,6,101.3333333,0,0.0,10,266.5,0.028571429,,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
9691,0,0.0,0,0.0,52,2004.708333,0.0,0.019337607,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
640,3,86.0,0,0.0,22,1187.833333,0.009090909,0.027272727,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
2623,4,248.6666667,3,382.3333333,30,1039.477564,0.004285714,0.007428571,9.511714286,0.0,May,3,2,2,11,Returning_Visitor,False,True
7308,3,51.8,0,0.0,23,864.0071429,0.0,,13.52088614,0.0,Nov,2,4,5,2,Returning_Visitor,False,False
2846,0,0.0,0,0.0,4,219.5,0.0,,0.0,0.0,May,1,2,2,2,Returning_Visitor,False,False
264,0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
10097,1,27.5,0,0.0,20,922.7083333,0.0,,103.1402899,0.0,Dec,2,2,6,2,New_Visitor,False,True
4774,7,149.9166667,0,0.0,31,1539.791667,0.0,0.011728395,19.1105,0.0,May,2,2,4,2,Returning_Visitor,False,False
643,0,0.0,0,0.0,18,771.0833333,0.055555556,0.071428571,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
5129,0,0.0,0,0.0,12,86.5,0.076923077,0.087179487,0.0,0.8,May,3,2,6,13,Returning_Visitor,False,False
11399,4,54.5,0,0.0,74,1599.994589,0.0,,67.26616125,0.0,Dec,2,4,6,2,Returning_Visitor,False,True
4860,0,0.0,0,0.0,31,1383.166667,0.030107527,0.090322581,0.0,0.4,May,2,4,3,6,Returning_Visitor,False,False
382,1,17.0,0,0.0,22,399.8,0.019047619,0.038095238,0.0,0.0,Mar,1,5,7,1,Returning_Visitor,False,False
5669,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False
2170,0,0.0,0,0.0,17,336.0,0.0,0.01875,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
6695,1,26.2,0,0.0,92,2451.346667,0.007692308,0.021318681,0.0,0.0,Jul,4,1,3,1,Returning_Visitor,False,False
4704,0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
7961,3,64.4,0,0.0,5,47.3,0.0,0.022222222,45.82834797,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
4489,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,May,3,2,9,3,Returning_Visitor,False,False
754,1,5.0,0,0.0,13,271.0,0.0,0.003571429,0.0,0.0,Mar,1,1,2,2,New_Visitor,True,False
10589,0,0.0,0,0.0,17,532.75,0.013333333,0.046666667,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,True,False
1169,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
5834,0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,Oct,4,1,1,2,Returning_Visitor,False,False
604,0,0.0,0,0.0,12,1484.0,0.0,0.016666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
1188,4,600.4230769,0,0.0,17,1883.827222,0.00075188,,0.120699914,0.0,Mar,2,2,1,8,Returning_Visitor,False,True
1776,3,62.0,2,193.0,4,139.0,0.0,0.0125,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
10225,4,101.3333333,7,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
4676,0,0.0,0,0.0,10,1038.333333,0.0,,0.0,0.6,May,2,2,4,1,Returning_Visitor,False,False
4884,5,2156.166667,2,92.0,15,463.0,0.036363636,,0.0,0.0,May,1,2,4,4,Returning_Visitor,True,False
3482,8,120.6666667,2,559.0,44,1470.333333,0.016,,7.435866667,0.0,May,1,2,1,4,Returning_Visitor,True,False
8356,1,75.16666667,0,0.0,20,1173.417614,0.0,0.002,21.41943708,0.0,Nov,3,2,8,11,Returning_Visitor,False,True
435,2,37.0,0,0.0,15,208.5,0.0,0.011764706,0.0,0.0,Mar,2,2,3,2,New_Visitor,True,False
10863,5,248.9214286,0,0.0,131,6225.988835,0.003562341,0.025012117,7.963976424,0.0,Nov,2,2,2,2,Returning_Visitor,True,True
6908,0,0.0,2,20.2,11,473.8333333,0.0,0.025,0.0,0.0,June,3,2,8,3,Returning_Visitor,False,False
12013,8,363.05,0,0.0,8,345.0,0.0,0.016666667,13.64300463,0.0,Dec,2,2,3,3,Returning_Visitor,False,True
5025,0,0.0,0,0.0,9,368.5,0.0,,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
6214,7,778.4,0,0.0,17,827.5333333,0.0,,0.0,0.0,Sep,1,2,6,2,Returning_Visitor,False,False
11616,1,154.5,0,0.0,9,308.3333333,0.0,0.0125,0.0,0.0,Nov,1,2,2,10,Returning_Visitor,True,False
4688,3,39.5,2,51.0,33,814.5,0.006060606,,0.0,0.8,May,2,2,4,1,Returning_Visitor,False,False
7367,0,0.0,0,0.0,1,27.2,0.0,,58.37208988,0.0,Nov,2,2,4,20,Returning_Visitor,False,True
5860,0,0.0,0,0.0,45,507.1111111,0.008888889,0.024444444,0.0,0.0,June,4,2,3,1,Returning_Visitor,False,False
3156,17,592.0014006,4,1360.0,157,5645.176455,0.002692308,0.013849519,2.917518089,0.8,May,2,2,1,13,Returning_Visitor,False,False
8064,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,2,2,1,13,New_Visitor,False,False
2648,10,156.8333333,2,14.0,51,865.6722222,0.007407407,,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
2039,0,0.0,0,0.0,1,61.0,0.0,,0.0,0.0,Mar,3,2,4,15,Returning_Visitor,True,False
9195,11,298.0820225,4,138.5,397,11940.0165,0.006959671,,9.221243019,0.0,Nov,1,1,3,3,Returning_Visitor,True,True
6785,4,20.06666667,1,189.4,10,297.1666667,0.0,0.028571429,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
7645,4,23.53333333,0,0.0,10,118.0,0.011111111,0.066666667,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False
5080,2,12.0,0,0.0,45,547.5,0.033469388,0.054460641,13.18408163,0.8,May,2,10,3,2,Returning_Visitor,False,False
2992,4,166.5,1,27.0,21,452.8141026,0.044,,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
11539,0,0.0,0,0.0,7,56.625,0.028571429,0.066666667,0.0,0.0,Dec,3,2,1,20,Returning_Visitor,False,False
8218,1,51.5,0,0.0,12,549.25,0.0,,0.0,0.0,Dec,2,2,2,2,New_Visitor,False,False
3272,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
6544,1,7.0,0,0.0,27,1739.575,0.038095238,0.06037037,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,False,False
12086,0,0.0,0,0.0,6,60.25,0.033333333,0.066666667,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,True
7717,0,0.0,0,0.0,2,58.4,0.0,0.1,0.0,0.0,Oct,2,4,1,2,New_Visitor,False,False
6543,5,174.3,0,0.0,39,794.7131148,0.032954545,0.056528671,0.0,0.0,Sep,1,2,1,1,Returning_Visitor,False,False
3370,7,195.875,2,0.0,68,1725.870671,0.0032,,16.16701333,0.0,May,2,2,6,2,Returning_Visitor,True,False
6739,4,98.6,0,0.0,10,63.6,0.090909091,0.090909091,0.0,0.0,Sep,1,1,4,3,Returning_Visitor,False,False
11524,0,0.0,2,7.0,16,794.5416667,0.015686275,0.071568627,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
6289,2,23.2,0,0.0,5,59.4,0.0,0.00952381,32.73373471,0.0,Nov,2,4,4,5,New_Visitor,False,False
4898,0,0.0,0,0.0,27,1192.22619,0.0,,0.0,0.0,May,3,2,3,4,Returning_Visitor,True,False
4547,1,4.0,0,0.0,1,4.0,0.0,0.016666667,0.0,0.8,May,2,2,3,5,Returning_Visitor,False,False
11070,1,11.5,0,0.0,19,887.8,0.008823529,0.032679739,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
9340,3,92.0,0,0.0,91,4155.620833,0.002553191,0.022150056,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,True,False
1732,7,161.0,3,775.5,19,4996.666667,0.008,,14.10053333,0.0,Mar,2,4,8,2,Returning_Visitor,False,True
3211,2,29.0,1,38.5,32,410.1166667,0.004301075,0.020286738,3.322666667,0.0,May,1,1,1,4,Returning_Visitor,True,False
4990,5,73.5,1,55.0,41,1705.041667,0.004545455,0.023982684,7.25975,0.0,May,2,4,2,2,Returning_Visitor,False,False
4078,0,0.0,0,0.0,2,51.0,0.0,0.05,0.0,0.0,May,3,2,1,7,Returning_Visitor,True,False
12319,0,0.0,0,0.0,21,1128.583333,0.0,0.013043478,3.685400817,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
10065,0,0.0,0,0.0,4,66.5,0.0,,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
6778,10,81.36666667,0,0.0,7,35.16666667,0.0,0.006060606,0.0,0.0,Nov,2,7,8,3,Returning_Visitor,False,False
6131,0,0.0,0,0.0,49,1023.96,0.034693878,0.057823129,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,False,False
4133,2,279.5,0,0.0,5,426.0,0.0,0.014285714,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,False
2862,4,82.0,0,0.0,32,1040.166667,0.011764706,0.041176471,0.0,0.0,May,2,2,2,3,Returning_Visitor,True,False
1124,0,0.0,0,0.0,3,514.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
8136,2,126.75,0,0.0,22,2281.583333,0.02969697,,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,False,False
12127,1,46.5,0,0.0,40,2338.95,0.017073171,0.030325203,9.472914356,0.0,Nov,1,1,1,3,Returning_Visitor,False,True
2481,3,91.0,0,0.0,13,298.2333333,0.0,0.04,0.0,0.0,May,1,1,1,6,Returning_Visitor,False,False
6380,4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,0.0,0.0,Aug,2,6,4,3,Returning_Visitor,True,False
11722,1,310.0,3,407.0,176,7767.32556,0.006045198,0.019212627,8.845689534,0.0,Nov,2,2,2,1,Returning_Visitor,True,False
4458,1,19.0,0,0.0,11,501.75,0.016666667,0.033333333,55.485,0.0,May,2,4,4,2,Returning_Visitor,False,True
7137,0,0.0,0,0.0,12,1012.2,0.0,0.033333333,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False
2860,6,66.77272727,1,83.0,62,2050.395743,0.005882353,0.012789661,17.07978235,0.2,May,3,2,4,4,Returning_Visitor,False,True
102,0,0.0,0,0.0,6,415.0,0.0,,0.0,0.4,Feb,1,1,3,2,Returning_Visitor,False,False
8273,3,29.0,0,0.0,2,11.0,0.075,0.075,0.0,0.0,Dec,1,1,4,8,Returning_Visitor,False,False
11802,0,0.0,0,0.0,47,1204.664683,0.0,,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,True,False
4523,0,0.0,0,0.0,16,819.1666667,0.0,0.0125,24.73875,0.0,May,2,2,5,2,New_Visitor,False,True
3395,2,37.33333333,0,0.0,31,1552.883333,0.0,0.008333333,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
5074,0,0.0,0,0.0,9,113.0,0.022222222,0.055555556,0.0,0.4,May,2,2,1,3,Returning_Visitor,False,False
11582,8,117.5,0,0.0,8,104.5,0.0,0.016666667,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,True,True
10279,5,123.0,1,12.25,26,934.15,0.014814815,0.034567901,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
8480,1,25.5,0,0.0,49,860.2083333,0.004081633,,0.0,0.0,Dec,2,2,2,10,Returning_Visitor,True,False
1224,2,27.0,0,0.0,23,1278.090909,0.0,,0.0,0.0,Mar,2,2,2,2,New_Visitor,True,False
5111,8,274.5,0,0.0,129,5883.040509,0.003076923,,0.0,0.0,May,1,1,6,2,Returning_Visitor,False,False
11218,12,198.7727273,4,11.0,76,4514.739394,0.010978836,0.024656643,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,True
1370,1,31.0,0,0.0,6,25.5,0.066666667,0.083333333,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
9829,3,159.1666667,2,8.0,69,2766.942172,0.002816901,0.028665325,5.931332852,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
1619,0,0.0,0,0.0,63,2777.616667,0.0,0.014086022,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
4041,0,0.0,0,0.0,26,364.6666667,0.065384615,0.086538462,0.0,0.8,May,2,2,3,13,Returning_Visitor,False,False
9137,1,32.75,0,0.0,24,553.8333333,0.0,,8.958652232,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
5613,2,19.4,3,45.26666667,10,136.0666667,0.0,,0.0,0.0,Sep,2,2,1,5,Returning_Visitor,False,False
1724,2,77.5,0,0.0,19,598.7833333,0.0,0.002631579,0.0,0.0,Mar,3,2,2,9,New_Visitor,True,False
6026,0,0.0,0,0.0,6,75.2,0.033333333,0.05,0.0,0.0,Jul,3,2,2,3,Returning_Visitor,False,False
10696,4,82.5,0,0.0,16,299.5,0.0,0.005555556,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,True,False
597,0,0.0,0,0.0,30,390.6666667,0.006666667,0.056666667,0.0,0.0,Mar,2,6,6,1,Returning_Visitor,False,False
10195,12,152.75,1,0.0,219,7044.064508,0.003312325,0.015735853,11.65798375,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
3183,0,0.0,0,0.0,1,504.0,0.0,0.1,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
2472,5,427.0,2,108.0,36,1564.161905,0.018333333,0.024900794,0.0,0.0,May,3,3,1,2,Returning_Visitor,False,False
4492,0,0.0,0,0.0,10,140.0,0.04,0.07,0.0,0.8,May,1,8,3,1,Returning_Visitor,False,False
9987,1,0.0,0,0.0,58,1200.5,0.002298851,0.017816092,17.98756852,0.0,Dec,2,10,3,6,Returning_Visitor,False,False
11472,8,102.0,0,0.0,9,374.0,0.015384615,0.035897436,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
4799,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,May,3,2,5,6,Returning_Visitor,False,False
6953,0,0.0,0,0.0,14,199.4904762,0.0,0.0,17.36252324,0.0,Sep,2,2,2,4,New_Visitor,False,True
11706,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,3,Returning_Visitor,False,False
612,6,523.2142857,2,263.0,48,2309.732468,0.003846154,0.014903846,10.60089168,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
5756,8,133.35,2,383.8,14,552.48,0.005263158,,20.33155364,0.0,Aug,1,1,1,6,Returning_Visitor,False,False
3713,7,190.5833333,2,1131.0,46,5492.366667,0.019090909,0.043948052,8.567142857,0.0,May,2,6,6,6,Returning_Visitor,False,False
397,1,13.5,1,28.0,88,1759.275703,0.004545455,0.020644542,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3286,3,112.0,0,0.0,20,1187.5,0.0,,26.8752,0.0,May,2,2,1,4,Returning_Visitor,False,False
12136,0,0.0,0,0.0,14,654.875,0.028571429,,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
4717,0,0.0,0,0.0,3,76.5,0.04,0.047619048,0.0,0.0,May,1,1,4,5,Returning_Visitor,False,False
4444,3,137.5666667,2,23.0,22,739.0666667,0.0,0.024666667,13.67493333,0.0,May,3,6,4,6,Returning_Visitor,False,True
10873,7,104.45,0,0.0,63,1242.661699,0.011911765,,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
1603,0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2375,0,0.0,0,0.0,10,224.0,0.0,0.01,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False
5977,0,0.0,0,0.0,3,145.0,0.066666667,0.133333333,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
5330,0,0.0,0,0.0,14,128.5,0.071428571,0.114285714,0.0,1.0,May,3,2,1,13,Returning_Visitor,True,False
5803,0,0.0,1,426.2,10,157.0666667,0.0,,32.73061637,0.0,Jul,2,2,3,2,Returning_Visitor,False,True
11454,0,0.0,0,0.0,11,225.5,0.018181818,0.054545455,0.0,0.0,Nov,2,5,4,11,Returning_Visitor,False,False
10512,0,0.0,0,0.0,18,211.4166667,0.033333333,0.061111111,0.0,0.0,Nov,2,2,5,3,Returning_Visitor,True,False
3715,4,67.0,0,0.0,60,731.3333333,0.034920635,0.038095238,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
7360,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,False
806,1,0.0,1,0.0,15,708.5333333,0.0,0.04,54.85543,0.0,Mar,2,4,3,2,Returning_Visitor,False,False
10691,0,0.0,0,0.0,5,23.0,0.12,0.16,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
2759,10,259.1666667,0,0.0,46,1535.242063,0.021938776,,9.001857143,0.4,May,1,1,3,4,Returning_Visitor,False,False
6751,1,92.6,0,0.0,30,1126.392821,0.0,0.006666667,67.18378365,0.0,Nov,2,2,1,6,Returning_Visitor,False,True
9766,1,466.0,0,0.0,6,609.5416667,0.033333333,0.116666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1670,0,0.0,0,0.0,15,1298.5,0.026666667,,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
1797,0,0.0,0,0.0,5,112.0,0.0,0.02,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
6475,0,0.0,0,0.0,4,18.2,0.15,,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,False,False
5244,3,14.0,0,0.0,30,513.9404762,0.0,0.01,62.866,0.0,May,2,2,4,13,Returning_Visitor,False,False
11222,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Nov,8,2,6,13,Returning_Visitor,False,False
2702,0,0.0,0,0.0,5,25.0,0.12,0.16,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
1430,0,0.0,0,0.0,15,296.0,0.0,,0.0,0.0,Mar,2,5,2,3,Returning_Visitor,False,False
2877,0,0.0,0,0.0,37,511.1666667,0.018018018,0.036936937,0.0,1.0,May,2,2,1,13,Returning_Visitor,True,False
12197,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
5584,1,17.1,1,31.2,45,812.2873894,0.0,0.022732152,4.395471544,0.0,Aug,2,4,3,2,Returning_Visitor,False,True
1792,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,False,False
9510,0,0.0,0,0.0,23,647.1428571,0.004347826,0.022222222,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
263,0,0.0,0,0.0,9,116.3333333,0.0,,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
5395,0,0.0,0,0.0,7,155.0,0.066666667,0.1,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
10692,11,192.847619,0,0.0,186,6975.887249,0.003163265,0.00929719,14.45829487,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
622,0,0.0,0,0.0,16,371.5,0.0125,0.025,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
8419,0,0.0,0,0.0,32,1658.125,0.0,0.014791667,19.6055151,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
8681,4,66.83333333,0,0.0,125,3075.978608,0.00962963,0.022299824,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,True
7804,6,132.025,3,79.7,45,1620.141667,0.0,0.009333333,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
9986,3,84.25,0,0.0,52,1725.966667,0.0,0.031188811,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
12082,1,20.0,0,0.0,30,1038.791667,0.006666667,,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
631,0,0.0,0,0.0,14,1037.5,0.014285714,0.047619048,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
9307,10,303.9279762,0,0.0,82,1853.286538,0.0,0.015957265,11.01940759,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
7321,6,240.9,2,201.4,237,9437.769068,0.010204082,0.030380952,1.453831135,0.0,June,2,4,3,1,Returning_Visitor,False,True
5350,0,0.0,0,0.0,3,278.0,0.0,,0.0,0.0,May,1,1,1,15,Returning_Visitor,False,False
6505,0,0.0,0,0.0,16,2214.666667,0.0,,92.9041786,0.0,Oct,2,2,1,2,New_Visitor,False,True
5782,12,139.3666667,0,0.0,13,139.4333333,0.0,0.007017544,47.30370179,0.0,Oct,3,2,1,5,New_Visitor,True,False
